Integration Report
"No.","Type","Compound","Main Ion
 [M/Z]","R.Time
 [min.]","Expect.
 [min.]","St.Time
 [min.]","End Time
 [min.]","Height
","Area
 [a.u.*s]","QVal
","Flags"
294,"","Acetylpyrrole<2->",94,0,13.0167154947919,0,0,0,0,0," "
295,"T","Benzene, 2-ethyl-1,4-dimethyl-",119,0,13.0338531494143,0,0,0,0,0," "
296,"T","Decane, 2-methyl-",57,0,13.0434926350914,0,0,0,0,0," "
297,"","103",107,0,13.124895222982,0,0,0,0,0," "
298,"","Pentanedinitrile",54,0,13.1709523518883,0,0,0,0,0," "
299,"","Acetophenone",105,13.2539835611982,13.1816630045576,13.1904836018883,13.3380574544274,4664,16570.5659999998,99.4560699462891,"M"
300,"","59",97,0,13.1848765055341,0,0,0,0,0," "
301,"","Benzaldehyde, 2-methyl-",118.900001525879,0,13.1891611735029,0,0,0,0,0," "
302,"T","Decane, 3-methyl-",57,0,13.2309326171878,0,0,0,0,0," "
303,"","60",56.0999984741211,13.2822163899742,13.282345581055,13.2257670084638,13.3316162109378,720,2223.45249999999,98.6762619018555," "
304,"","53",152.100006103516,0,13.2866292317711,0,0,0,0,0," "
305,"","2-Octen-1-ol, (E)-",57,0,13.2866292317711,0,0,0,0,0,"D"
306,"","3,5-Octadien-2-one, (E,E)-",95.0999984741211,0,13.3551788330081,0,0,0,0,0," "
307,"","1-Octanol",56.0999984741211,13.3457163492841,13.3701741536461,13.3067952473961,13.4374501546227,808.7158203125,2949.71047665562,98.1157608032227,"M"
308,"","Benzenamine, 3-methyl-",106.099998474121,0,13.3840983072919,0,0,0,0,0," "
309,"","123",79,0,13.3926666259768,0,0,0,0,0," "
310,"","76",59.0999984741211,0,13.4151601155602,0,0,0,0,0," "
311,"","cis-Linalool oxide (furanoid)",59,0,13.429084269206,0,0,0,0,0,"D"
312,"","Cresol<para->",107.099998474121,0,13.5768931070966,0,0,0,0,0," "
313,"","Heptanoic acid",60,0,13.5801066080732,0,0,0,0,0," "
314,"","67",96,0,13.647585042318,0,0,0,0,0," "
315,"","Benzaldehyde, 4-methyl-",119.099998474121,0,13.6518697102867,0,0,0,0,0," "
316,"","61",57.0999984741211,0,13.6636515299482,0,0,0,0,0,"D"
