Integration Report
"No.","Type","Compound","Main Ion
 [M/Z]","R.Time
 [min.]","Expect.
 [min.]","St.Time
 [min.]","End Time
 [min.]","Height
","Area
 [a.u.*s]","QVal
","Flags"
1,"","Trimethylamine",58.0999984741211,0,1.60249443054202,0,0,0,0,0," "
2,"","2-Propenal",56.0999984741211,0,1.61184857686364,0,0,0,0,0," "
3,"","Ethyl alcohol",45.0999984741211,0,1.61886418660485,0,0,0,0,0," "
4,"","41",43.0999984741211,0,1.62626953125003,0,0,0,0,0," "
5,"","71",43.0999984741211,0,1.64965476989749,0,0,0,0,0," "
6,"","1",42.0999984741211,0,1.65160357157393,0,0,0,0,0," "
7,"","80",46.0999984741211,0,1.66056798299157,0,0,0,0,0," "
8,"","1,4-Pentadiene",67.0999984741211,0,1.66602452596032,0,0,0,0,0," "
9,"","Dimethyl sulfide",62,0,1.684342956543,0,0,0,0,0," "
10,"","2-Propenenitrile",53.0999984741211,0,1.68824055989587,0,0,0,0,0," "
11,"","1,3-Cyclopentadiene",66.0999984741211,0,1.70616925557458,0,0,0,0,0," "
12,"","2-Propen-1-ol",57.0999984741211,0,1.7225390116374,0,0,0,0,0," "
13,"","45",60,0,1.74241650899255,0,0,0,0,0," "
14,"","1-Propanol",59.0999984741211,0,1.74241650899255,0,0,0,0,0," "
15,"","Cyclopentene",67.0999984741211,0,1.74397544860843,0,0,0,0,0," "
16,"","Propanal, 2-methyl-",43.0999984741211,0,1.7478730519613,0,0,0,0,0," "
17,"","Propane, 2-methoxy-2-methyl-",73.0999984741211,0,1.76073493957523,0,0,0,0,0," "
18,"","Pentane, 2-methyl-",43.0999984741211,0,1.76073493957523,0,0,0,0,0," "
19,"","Methacrolein",41.0999984741211,0,1.76969935099287,0,0,0,0,0," "
20,"","2,3-Dihydrofuran",70.0999984741211,0,1.79113591512048,0,0,0,0,0," "
21,"","Pentane, 3-methyl-",57.0999984741211,0,1.79308458964034,0,0,0,0,0," "
22,"","2,3-Butanedione",43.0999984741211,0,1.80594660441084,0,0,0,0,0," "
23,"","1-Pentene, 2-methyl-",56.0999984741211,0,1.80945434570316,0,0,0,0,0," "
24,"","Butanal",44.0999984741211,0,1.81335194905603,0,0,0,0,0," "
25,"","2-Butanone",43.0999984741211,0,1.8293318430583,0,0,0,0,0," "
26,"","Acetic acid",43.0999984741211,0,1.83556798299157,0,0,0,0,0," "
27,"","2-Butanol",45.0999984741211,0,1.83946545918786,0,0,0,0,0," "
28,"","Furan, 2-methyl-",82.0999984741211,0,1.85349667867028,0,0,0,0,0," "
29,"T","Methyl vinyl ketone",55,0,1.85973269144698,0,0,0,0,0," "
30,"","Hexane<N->",57.0999984741211,0,1.88000005086267,0,0,0,0,0," "
31,"","Furan, 3-methyl-",82.0999984741211,0,1.88038978576664,0,0,0,0,0," "
32,"","Ethyl acetate",61,0,1.88584632873539,0,0,0,0,0," "
33,"","Propane, 2-ethoxy-2-methyl-",59.0999984741211,0,1.90338528951013,0,0,0,0,0," "
34,"","1-Propanol, 2-methyl-",43.0999984741211,0,1.90416475931807,0,0,0,0,0," "
35,"","Isobutyronitrile",68,0,1.91468823750818,0,0,0,0,0," "
36,"","Cyclopentane, methyl-",56.0999984741211,0,1.92716039021814,0,0,0,0,0," "
37,"","1,3-Pentadiene, 2-methyl-, (E)-",67,0,1.95795097351078,0,0,0,0,0," "
38,"","Amylene Hydrate",59.0999984741211,0,1.96184857686365,0,0,0,0,0," "
39,"","2,4-Hexadiene, (Z,Z)-",67.0999984741211,0,1.97276166280115,0,0,0,0,0," "
40,"","4",79.0999984741211,0,1.9910802205404,0,0,0,0,0," "
41,"","Cyclopentene, 3-methyl-",67.0999984741211,0,2.01992200215662,0,0,0,0,0," "
42,"","Butanal, 3-methyl-",58.0999984741211,0,2.02187080383305,0,0,0,0,0," "
43,"","15",70,0,2.02342987060551,0,0,0,0,0," "
44,"","2-Propanone, 1-hydroxy-",43.0999984741211,0,2.03278401692712,0,0,0,0,0," "
45,"","25",87,0,2.03278401692712,0,0,0,0,0," "
46,"","Benzene",78.0999984741211,0,2.03278401692712,0,0,0,0,0," "
47,"","1-Butanol",56.0999984741211,0,2.05616925557459,0,0,0,0,0," "
48,"","Butanal, 2-methyl-",57.0999984741211,0,2.06162579854334,0,0,0,0,0," "
49,"","5",79,0,2.09943211873377,0,0,0,0,0," "
50,"","Hexane, 3-methyl-",43.0999984741211,0,2.10683746337895,0,0,0,0,0," "
51,"","1-Penten-3-ol",57.0999984741211,0,2.12476615905766,0,0,0,0,0," "
52,"","Butane, 2-methoxy-2-methyl-",73.0999984741211,0,2.12866363525395,0,0,0,0,0," "
53,"","6",66.9000015258789,0,2.14503351847335,0,0,0,0,0," "
54,"","2-Pentanone",43.0999984741211,0,2.16841862996424,0,0,0,0,0," "
55,"","Triethylamine",86.0999984741211,0,2.17075729370122,0,0,0,0,0," "
56,"T","Ethyl vinyl ketone",55,0,2.17582397460942,0,0,0,0,0," "
57,"","Formic acid, 2-methylpropyl ester",56.0999984741211,0,2.18128051757817,0,0,0,0,0," "
58,"","Propanoic acid",74.0999984741211,0,2.1832293192546,0,0,0,0,0," "
59,"","7",56.0999984741211,0,2.18868586222335,0,0,0,0,0," "
60,"","Pentandione<2,3->",57,0,2.20700454711918,0,0,0,0,0," "
61,"","Pentanal",58.0999984741211,0,2.21752777099614,0,0,0,0,0," "
62,"","Heptane",43.0999984741211,0,2.23000005086267,0,0,0,0,0," "
63,"","Ethyl furan<2->",81.0999984741211,0,2.31859512329106,0,0,0,0,0," "
64,"","2-Butanone, 3-hydroxy-",45.0999984741211,0,2.42406514485682,0,0,0,0,0," "
65,"","Propane, 2-methyl-2-(1-methylethoxy)-",59.0999984741211,0,2.51898854573573,0,0,0,0,0," "
66,"T","Ethoxy ethanol<2->",59,0,2.59070816040044,0,0,0,0,0," "
67,"","2-Propenoic acid, 2-methyl-, methyl ester",100.099998474121,0,2.60125528971359,0,0,0,0,0," "
68,"T","1-Pentene, 2,4,4-trimethyl-",57,0,2.62445882161464,0,0,0,0,0," "
69,"T","1-Butanol, 3-methyl-",55,0,2.68774083455409,0,0,0,0,0," "
70,"","11",96,0,2.72149124145513,0,0,0,0,0," "
