Integration Report
"No.","Type","Compound","Main Ion
 [M/Z]","R.Time
 [min.]","Expect.
 [min.]","St.Time
 [min.]","End Time
 [min.]","Height
","Area
 [a.u.*s]","QVal
","Flags"
162,"T","Hexenol<2Z->",57,0,7.41652221679702,0,0,0,0,0," "
163,"T","Isopentyl acetate",70,0,7.44048156738296,0,0,0,0,0," "
164,"T","Butyl aldoxime, 2-methyl-, anti-",43,0,7.44048156738296,0,0,0,0,0," "
165,"T","Cyclopentanone, 2-methyl-",55,0,7.54612070719416,0,0,0,0,0,"D"
166,"T","Heptanol<4->",55,0,7.57661437988296,0,0,0,0,0," "
167,"T","Butyl aldoxime, 3-methyl-, anti",59,0,7.64304707845067,0,0,0,0,0," "
168,"","2-Cyclopentene-1,4-dione",96,0,7.68878784179703,0,0,0,0,0," "
169,"","Pentanoic acid",60.0999984741211,7.8560165405275,7.72037048339859,7.82073313395198,7.93363342285172,1220,4021.26000000001,93.101692199707,"Q"
170,"","3-Heptanone",57.0999984741211,7.75016682942724,7.77264556884781,7.72899983723974,7.80663350423193,993,2181.49900000001,98.9535598754883," "
171,"T","Pentane, 1-nitro-",43,7.87013346354182,7.77373453776057,7.80663350423193,7.92658335367854,1133.86877441406,3386.37778244319,98.1363143920898,"M"
172,"","Styrene",104.099998474121,7.8983500162762,7.8673940022788,7.82073313395198,7.97598317464209,1101,4486.597,95.8688201904297," "
173,"","Heptanone<2->",58,7.88424987792984,7.8673940022788,7.82073313395198,7.93363342285172,673.719848632813,2504.7961,96.891357421875," "
174,"","Cyclohexanone",98.0999984741211,0,7.91531270345068,0,0,0,0,0,"D"
175,"","o-Xylene",91.0999984741211,0,7.93055928548193,0,0,0,0,0," "
176,"","28",99,0,8.04273274739599,0,0,0,0,0," "
177,"","2-Propenoic acid, butyl ester",55,7.877183532715,8.06521606445329,7.81312255859391,7.91953328450537,420.083587646484,727.913733781402,93.6229095458984,"QM"
178,"","Heptenal<4Z->",68,0,8.11859385172542,0,0,0,0,0," "
179,"","Heptanal",70.0999984741211,8.15944976806657,8.16876881917334,8.09593353271501,8.24411671956397,2374.4892578125,9010.12820000002,95.6377563476563,"Q"
180,"","62",96.0999984741211,8.15238342285173,8.31609090169287,8.08271840413428,8.22295023600277,478.100006103516,1960.3216121618,92.2765731811523,"QM"
181,"","141",68,8.38524983723975,8.40683288574236,8.31468353271501,8.49815012613949,3630,12498.3875,97.5598220825195," "
182,"","Butyl propanoate",57.0999984741211,0,8.41537322998064,0,0,0,0,0,"D"
183,"","Butyrolactone",42.0999984741211,8.70278320312517,8.44846750895199,8.6745666503908,8.77335001627622,1632.67163085938,3533.57585621853,99.1331024169922,"M"
184,"","2-Acetylfuran",95,0,8.45273793538428,0,0,0,0,0," "
185,"","2(5H)-Furanone",55,8.81568298339861,8.5029129028322,8.7592336018882,8.95403544108091,545.277954101563,4197.89581701966,98.4084548950195,"M"
186,"","Amyl acetate",70.1999969482422,0,8.56696573893246,0,0,0,0,0," "
187,"","2-Cyclohexen-1-ol",70,0,8.60112711588559,0,0,0,0,0,"D"
188,"T","2-Cyclopenten-1-one, 2-hydroxy-",98,0,8.73030192057309,0,0,0,0,0,"D"
189,"T","2,5-Hexanedione",99,0,8.75912577311215,0,0,0,0,0," "
190,"","1,2-Cyclopentanedione",98.0999984741211,8.99210001627622,8.80289510091163,8.94974975585955,9.11205037434914,2440.630859375,10969.5551792553,93.9899597167969,"QM"
191,"","Cumene",105,0,8.84452921549497,0,0,0,0,0," "
192,"","Hexanoic acid, methyl ester",74,0,8.8669484456382,0,0,0,0,0," "
193,"","156",132.899993896484,0,8.89363708496112,0,0,0,0,0," "
194,"T","Cyclohexane, propyl-",83,0,8.93740641276059,0,0,0,0,0," "
195,"","30",58.0999984741211,0,9.00039265950539,0,0,0,0,0," "
196,"T","Pinene<alpha->",93,0,9.02601318359393,0,0,0,0,0," "
197,"","Formamide, N,N-diethyl-",101.099998474121,9.32374979654966,9.18614705403664,9.21822408040383,9.43278706868508,5512.8056640625,16839.2766941465,98.3391571044922,"M"
198,"","2-Heptanone, 4-methyl-",58.0999984741211,0,9.25767313639341,0,0,0,0,0," "
199,"T","Camphene",93,0,9.47225036621113,0,0,0,0,0," "
200,"","gamma-Valerolactone",56.0999984741211,0,9.68042399088561,0,0,0,0,0," "
201,"","2-Heptanone, 6-methyl-",58.0999984741211,0,9.74874674479186,0,0,0,0,0,"D"
202,"T","Heptan-2-ol<6-methyl-",97,0,9.82881368001322,0,0,0,0,0," "
203,"","Benzaldehyde",106,9.94470011393249,9.88539428710957,9.88120015462259,10.0434997558596,2918,11819.8484999999,98.5251388549805," "
204,"","Benzene, 1-ethyl-4-methyl-",105.099998474121,0,9.93877156575541,0,0,0,0,0," "
205,"","Benzene, 1-ethyl-3-methyl-",105.099998474121,0,9.97613627115905,0,0,0,0,0," "
206,"","5-methylfurfural",110,0,9.99535217285176,0,0,0,0,0," "
207,"","82",96,0,10.0145680745445,0,0,0,0,0," "
208,"","Glycerin",61,0,10.1202555338544,0,0,0,0,0," "
209,"","Benzene, 1,3,5-trimethyl-",105,0,10.1512145996096,0,0,0,0,0," "
210,"T","2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-",71,0,10.1554850260419,0,0,0,0,0,"D"
211,"","Dimethyl trisulfide",125.900001525879,0,10.1629577636721,0,0,0,0,0," "
212,"T","beta-Pinene",93,0,10.2152679443361,0,0,0,0,0," "
213,"","Heptanol<N->",70,0,10.2504974365236,0,0,0,0,0," "
214,"T","Benzene, 1-ethyl-2-methyl-",105,0,10.3038747151695,0,0,0,0,0," "
215,"","1-Hexene, 3,5-dimethyl-",57,0,10.3561848958335,0,0,0,0,0," "
216,"T","Octen-3-one<1->",55,10.4386494954429,10.3636576334637,10.3963195800783,10.4911417643231,711.073181152344,1434.23303935684,96.0560684204102,"M"
217,"","3-Methyl-2(5H)-furanone  ",41.0999984741211,10.579783121745,10.4437235514325,10.5450408935549,10.6431508382164,587.620178222656,2004.70242772206,94.8251342773438,"QM"
218,"T","2,3-Octanedione",99,0,10.4522644042971,0,0,0,0,0," "
219,"","Heptanol<2,6-dimethyl-2->",59.0999984741211,0,10.4971018473309,0,0,0,0,0," "
220,"","Octen-3-ol<1->",57,0,10.534465535482,0,0,0,0,0," "
221,"","Hexanoic acid",60.0999984741211,10.593899536133,10.6027893066408,10.551550292969,10.6432830810549,1347.8642578125,3785.90289999995,97.3685607910156," "
222,"","101",103,0,10.633748372396,0,0,0,0,0," "
223,"","57",191,0,10.6444244384768,0,0,0,0,0,"D"
224,"","Phenol",94,10.6926829020184,10.6903289794924,10.6482279459638,10.9579071044924,864.063842773438,10482.1734513766,96.8917007446289,"M"
225,"T","2-Propenoic acid, 2-methyl-, butyl ester",69,10.6079996744794,10.6903289794924,10.5303833007815,10.650349934896,446.754150390625,1535.71475868276,96.6523590087891,"QM"
226,"","Octanone<3->",72,0,10.7170176188153,0,0,0,0,0," "
227,"T","Cineole<dehydro-1,8->",109,0,10.7191528320315,0,0,0,0,0," "
228,"","Hepten-2-one<6-methyl-5->",108.099998474121,10.6926829020184,10.7276926676434,10.6432830810549,10.784416707357,2166,6686.32799999996,96.4129409790039,"Q"
229,"","2-Hydroxy-gamma-butyrolactone",57.0999984741211,0,10.754382324219,0,0,0,0,0," "
230,"","37",69,0,10.7629221598309,0,0,0,0,0,"D"
231,"","2-Heptanone, 4,6-dimethyl-",58.0999984741211,0,10.8419209798179,0,0,0,0,0,"D"
232,"","2-Octanone",58.0999984741211,0,10.8493937174481,0,0,0,0,0," "
233,"","Myrcene",93.0999984741211,0,10.8643402099612,0,0,0,0,0," "
234,"","24",93,0,10.8803527832033,0,0,0,0,0," "
235,"","Pentyl furan<2->",81,10.84086710612,10.8846232096356,10.798533121745,10.8761494954429,1126,2894.05949999994,97.011833190918," "
236,"","Linalool oxide<dehydroxy-trans->",67.0999984741211,10.6997334798179,10.9070424397789,10.6715169270835,10.7632497151695,1140,2228.88149999997,96.6842651367188,"Q"
237,"","1,2,4-Trimethylbenzene",105.099998474121,11.0454996744794,10.9145151774091,10.989050292969,11.1019500732424,1338,4070.40399999995,96.3993759155273,"Q"
238,"","43",66.8000030517578,0,11.0212839762372,0,0,0,0,0," "
239,"","Butyl butanoate",71.0999984741211,0,11.0212839762372,0,0,0,0,0," "
240,"","152",114,0,11.0277109781903,0,0,0,0,0," "
241,"","83",81,0,11.0362792968752,0,0,0,0,0," "
242,"","112",112,0,11.0630564371747,0,0,0,0,0," "
243,"","32",99.0999984741211,0,11.1262502034507,0,0,0,0,0," "
244,"T","Hexenyl acetate<3Z->",67,11.3065836588544,11.142316691081,11.2430836995445,11.370099894206,1938,5618.37099999997,95.7660064697266," "
245,"T","Phellandrene<alpha->",93,0,11.142316691081,0,0,0,0,0," "
246,"","Octanal",56.0999984741211,11.165466308594,11.1862314860028,11.1019500732424,11.2387888590497,4281,13718.0564999999,93.6702270507813,"QM"
247,"T","Linalool oxide<dehydroxy-cis->",67,0,11.2044403076174,0,0,0,0,0," "
248,"T","Carene<delta-3->",93,0,11.3286855061851,0,0,0,0,0," "
249,"","121",128,0,11.4272257486981,0,0,0,0,0," "
250,"","trans-2-trans-4-Heptadienal",81,0,11.4454345703127,0,0,0,0,0," "
251,"T","Hexyl acetate",56,0,11.5161254882815,0,0,0,0,0," "
252,"T","Terpinene<alpha->",93,0,11.5439737955731,0,0,0,0,0,"D"
253,"T","Benzyl chloride",91,0,11.5471872965497,0,0,0,0,0," "
254,"","38",85.0999984741211,0,11.5546844482424,0,0,0,0,0,"D"
255,"T","Hexenyl acetate<2E->",43,11.165466308594,11.5782491048179,11.1160664876304,11.2360168457034,5211,16421.8149999998,92.6361618041992,"QM"
256,"","75",81.0999984741211,11.5888336181643,11.6103810628258,11.5464996337893,11.6311828613284,428.907501220703,1031.17159999998,96.8296966552734,"Q"
257,"","4-Cyanocyclohexene",54.0999984741211,11.645300292969,11.6639353434247,11.6170664469403,11.6946838378909,471,953.450500000019,96.577278137207,"Q"
258,"","52",70.0999984741211,0,11.6682200113935,0,0,0,0,0," "
259,"","39",85,0,11.6971394856773,0,0,0,0,0," "
260,"","102",111.099998474121,0,11.7346272786461,0,0,0,0,0," "
261,"T","Cymene<para->",119,0,11.7656880696617,0,0,0,0,0," "
262,"","1,2,3-Trimethylbenzene",105.099998474121,0,11.806389363607,0,0,0,0,0," "
263,"","64",93.0999984741211,11.9557668050133,11.806389363607,11.9275502522789,12.0263336181643,765,2139.18599999999,94.5069198608398,"Q"
264,"T","Benzenemethanamine, N,N-dimethyl-",58,0,11.9220672607424,0,0,0,0,0," "
265,"T","Indane",117,0,12.0152516682945,0,0,0,0,0," "
266,"","Limonene",93.0999984741211,11.9557668050133,12.0323883056643,11.9267476399742,12.0133595784508,765,2382.69850000001,88.9592742919922,"QM"
267,"","1-Hexanol, 2-ethyl-",57.0999984741211,11.9557668050133,12.0698771158857,11.8851999918622,12.1039499918622,12708.9482421875,44866.6309987279,97.6495132446289," "
268,"","Eucalyptol",108.099998474121,0,12.1073649088544,0,0,0,0,0," "
269,"","Cyclohexanone, 2,2,6-trimethyl-",82.0999984741211,0,12.1941223144534,0,0,0,0,0," "
270,"","Benzyl Alcohol",79,0,12.1941223144534,0,0,0,0,0,"D"
271,"T","Ocimene<(Z)-beta->",93,0,12.2016204833987,0,0,0,0,0," "
272,"","2(5H)-Furanone, 5-ethyl-",83,0,12.245534261068,0,0,0,0,0," "
273,"","173",43,0,12.3215820312502,0,0,0,0,0," "
274,"","2-Pyrrolidinone, 1-methyl-",99.0999984741211,12.4214996337893,12.329079182943,12.3862162272138,12.657170613607,2029.48596191406,11027.3482533629,94.411003112793,"QM"
275,"","Cyclohexanone, 3,3,5-trimethyl-",83,12.3015329996747,12.3333638509117,12.2380330403648,12.3368164062502,1269,3564.24099999994,96.0195846557617,"Q"
276,"","Ocimene<(E)-beta->",93,0,12.344074503581,0,0,0,0,0," "
277,"T","Lavender Lactone",111,0,12.3579986572268,0,0,0,0,0," "
278,"","147",113,0,12.3622833251956,0,0,0,0,0," "
279,"","Salicylaldehyde",121.900001525879,0,12.4597513834638,0,0,0,0,0," "
280,"","Benzeneacetaldehyde",91.0999984741211,12.4779500325523,12.4822448730471,12.4567667643232,12.5061665852867,592,713.330499999989,96.04052734375," "
281,"","58",69.0999984741211,0,12.490813191732,0,0,0,0,0," "
282,"","Indene",115,0,12.5047373453779,0,0,0,0,0," "
283,"","84",43.0999984741211,0,12.5165191650393,0,0,0,0,0,"D"
284,"","1H-Pyrrole-2-carboxaldehyde, 1-ethyl-",123.099998474121,0,12.6632578531904,0,0,0,0,0," "
285,"T","Bergamal",82,0,12.6696848551435,0,0,0,0,0," "
286,"","Hexalactone<gamma->",85,0,12.7907165527346,0,0,0,0,0," "
287,"","89",84.1999969482422,0,12.7982147216799,0,0,0,0,0," "
288,"","65",58,0,12.843200683594,0,0,0,0,0," "
289,"T","Terpinene<gamma->",93,0,12.8881856282555,0,0,0,0,0," "
290,"","9",59.0999984741211,0,12.9149627685549,0,0,0,0,0," "
291,"T","Decane, 4-methyl-",71,0,12.9203186035159,0,0,0,0,0," "
292,"","40",93.0999984741211,0,12.9824412027997,0,0,0,0,0," "
293,"","17",82.0999984741211,0,12.9942230224612,0,0,0,0,0," "
294,"","Acetylpyrrole<2->",94,0,13.0167154947919,0,0,0,0,0," "
295,"T","Benzene, 2-ethyl-1,4-dimethyl-",119,0,13.0338531494143,0,0,0,0,0," "
296,"T","Decane, 2-methyl-",57,0,13.0434926350914,0,0,0,0,0," "
297,"","103",107,0,13.124895222982,0,0,0,0,0," "
298,"","Pentanedinitrile",54,0,13.1709523518883,0,0,0,0,0," "
299,"","Acetophenone",105,13.1976999918622,13.1816630045576,13.1341837565107,13.2917551676435,6256.42724609375,23027.2923946395,99.4345855712891,"M"
300,"","59",97,0,13.1848765055341,0,0,0,0,0," "
301,"","Benzaldehyde, 2-methyl-",118.900001525879,0,13.1891611735029,0,0,0,0,0," "
302,"T","Decane, 3-methyl-",57,0,13.2309326171878,0,0,0,0,0," "
303,"","60",56.0999984741211,13.2329833984378,13.282345581055,13.1835835774742,13.2753163655602,964,2876.92950000005,99.0801544189453," "
304,"","53",152.100006103516,0,13.2866292317711,0,0,0,0,0," "
305,"","2-Octen-1-ol, (E)-",57,0,13.2866292317711,0,0,0,0,0,"D"
306,"","3,5-Octadien-2-one, (E,E)-",95.0999984741211,0,13.3551788330081,0,0,0,0,0," "
307,"","1-Octanol",56.0999984741211,13.2894337972008,13.3701741536461,13.2490346272789,13.3952667236331,895.800720214844,3921.52088773458,97.6726608276367,"M"
308,"","Benzenamine, 3-methyl-",106.099998474121,0,13.3840983072919,0,0,0,0,0," "
309,"","123",79,0,13.3926666259768,0,0,0,0,0," "
310,"","76",59.0999984741211,0,13.4151601155602,0,0,0,0,0," "
311,"","cis-Linalool oxide (furanoid)",59,0,13.429084269206,0,0,0,0,0," "
312,"","Cresol<para->",107.099998474121,0,13.5768931070966,0,0,0,0,0," "
313,"","Heptanoic acid",60,0,13.5801066080732,0,0,0,0,0," "
314,"","67",96,0,13.647585042318,0,0,0,0,0," "
315,"","Benzaldehyde, 4-methyl-",119.099998474121,0,13.6518697102867,0,0,0,0,0," "
316,"","61",57.0999984741211,0,13.6636515299482,0,0,0,0,0," "
317,"T","Cymenene<para->",117,0,13.7932525634768,0,0,0,0,0," "
318,"","Benzenemethanol, ?,?-dimethyl-",121,13.7833669026695,13.8168162027998,13.748083496094,13.8609995524091,4947,16634.2335,98.4987335205078," "
319,"T","Terpinolene",93,0,13.8243143717451,0,0,0,0,0," "
320,"","104",87.0999984741211,0,13.8435933430992,0,0,0,0,0," "
321,"","90",71.0999984741211,0,13.911071777344,0,0,0,0,0,"D"
322,"","44",93,0,13.9185699462893,0,0,0,0,0," "
323,"","trans-Linalool oxide (furanoid)",59.0999984741211,0,13.9292805989586,0,0,0,0,0," "
324,"","Phenol, 2-methoxy-",109,0,13.9292805989586,0,0,0,0,0," "
325,"","168",44.0999984741211,14.0656331380211,13.9635548909508,13.9880004882815,14.2208669026696,4565.201171875,32181.653866526,97.2202377319336,"Q"
326,"","68",135.100006103516,0,14.0010437011722,0,0,0,0,0," "
327,"T","Fenchone",81,0,14.0106831868492,0,0,0,0,0," "
328,"","2-Nonanone",58.0999984741211,0,14.0235361735029,0,0,0,0,0," "
329,"","91",95,0,14.0460286458336,0,0,0,0,0,"D"
330,"","Methyl benzoate",105,0,14.1135070800784,0,0,0,0,0," "
331,"","113",43.0999984741211,0,14.1584238688154,0,0,0,0,0," "
332,"","77",79.0999984741211,0,14.2523925781253,0,0,0,0,0," "
333,"","Linalool",93.0999984741211,0,14.2972422281904,0,0,0,0,0," "
334,"","85",71,0,14.3388865152998,0,0,0,0,0," "
335,"","Nonanal<N->",57.0999984741211,14.3408335367841,14.402956136068,14.2561503092451,14.5031168619795,30020.203125,91738.4701877614,99.0379791259766," "
336,"","Hotrienol",71.0999984741211,0,14.421110026042,0,0,0,0,0," "
337,"","148",111,0,14.4841115315758,0,0,0,0,0," "
338,"","105",71.0999984741211,0,14.5289601643883,0,0,0,0,0," "
339,"","Maltol",126,0,14.5780802408857,0,0,0,0,0,"D"
340,"T","Fenchol<endo->",81,0,14.6207926432295,0,0,0,0,0," "
341,"T","Benzene, 1,2,3,5-tetramethyl-",119,0,14.6207926432295,0,0,0,0,0," "
342,"","Levoglucosenone",68,14.6654164632164,14.6261322021487,14.608967081706,14.8237172444664,879.894592285156,3016.01531583157,97.4235458374023,"M"
343,"","Phenylethyl Alcohol",91.0999984741211,0,14.6677775065107,0,0,0,0,0," "
344,"","114",122.099998474121,0,14.6752522786461,0,0,0,0,0," "
345,"","106",81,0,14.7318471272789,0,0,0,0,0," "
346,"","alpha-cyclocitral",81.0999984741211,0,14.8097981770836,0,0,0,0,0," "
347,"","107",82.0999984741211,0,14.8994954427086,0,0,0,0,0," "
348,"","Ethyl hexanoic acid<2->",73,0,14.9187164306644,0,0,0,0,0," "
349,"","199",99,0,15.0276346842451,0,0,0,0,0," "
350,"T","Ocimene<allo->",121,0,15.0724833170576,0,0,0,0,0," "
351,"","Limona ketone",138.199996948242,0,15.2486745198571,0,0,0,0,0," "
352,"","2,5-Pyrrolidinedione, 1-ethyl-",127,0,15.3042012532555,0,0,0,0,0," "
353,"","115",69.0999984741211,0,15.3266265869144,0,0,0,0,0,"D"
354,"T","Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-, [1S-(1?,3?,5?)]-",92,0,15.3960347493493,0,0,0,0,0," "
355,"","Benzyl nitrile",117,0,15.4430196126305,0,0,0,0,0," "
356,"","2-Oxepanone",84.0999984741211,0,15.4622395833336,0,0,0,0,0," "
357,"","116",93,0,15.522037760417,0,0,0,0,0," "
358,"","Pyranone",144.199996948242,0,15.5583445231123,0,0,0,0,0," "
359,"","124",133.100006103516,0,15.6373636881514,0,0,0,0,0," "
360,"","Camphor",95.0999984741211,15.6533162434899,15.6747375488284,15.6109670003258,15.6815338134769,477,987.712000000037,96.9481811523438," "
361,"","(R,S)-5-Ethyl-6-methyl-3E-hepten-2-one ",97.0999984741211,0,15.7345357259118,0,0,0,0,0," "
362,"","108",71.0999984741211,0,15.79860534668,0,0,0,0,0," "
363,"","Ethyl hexyl acetate<2->",70.0999984741211,0,15.8626749674482,0,0,0,0,0," "
364,"","Heptalactone<gamma->",85,0,15.8808278401696,0,0,0,0,0," "
365,"","86",125,0,15.8850992838545,0,0,0,0,0," "
366,"","Isomenthone",112.099998474121,0,15.9705251057946,0,0,0,0,0," "
367,"","93",98,0,15.9865427652998,0,0,0,0,0," "
368,"","2(3H)-Furanone, dihydro-4-hydroxy-",74.0999984741211,0,16.0153737386071,0,0,0,0,0," "
369,"","118",81,16.0414164225264,16.0751719156904,15.9779001871748,16.1049163818363,891.32568359375,2930.16967154139,96.4098739624023,"QM"
370,"","117",55,0,16.0789998372399,0,0,0,0,0,"D"
371,"","Isoborneol ",95.0999984741211,0,16.0794433593753,0,0,0,0,0," "
372,"T","Nerol oxide",68,16.3377838134769,16.1000000000003,16.2672170003258,16.3871663411462,670.824645996094,2463.8200292604,95.9009323120117,"QM"
373,"T","Bicyclo[3.1.1]heptan-3-one, 2,6,6-trimethyl-, (1-alpha,2-alpha,5-alpha)-",83,0,16.1072072347008,0,0,0,0,0," "
374,"T","Viridene",91,0,16.1712768554691,0,0,0,0,0," "
375,"","Benzenecarboxylic acid",105,0,16.247091674805,0,0,0,0,0," "
376,"","20",57,0,16.2599060058597,0,0,0,0,0," "
377,"","Benzyl acetate",108,0,16.2663126627607,0,0,0,0,0," "
378,"","119",56.0999984741211,0,16.2962117513024,0,0,0,0,0," "
379,"","Borneol",95.0999984741211,0,16.3528065999352,0,0,0,0,0," "
380,"T","Ethyl benzoate",105,0,16.3987233479821,0,0,0,0,0," "
381,"","79",56,16.3377838134769,16.4393005371097,16.2742665608727,16.4279337565107,1238.85424804688,4384.20009115107,95.5988616943359,"QM"
382,"","1-Nonanol",55.0999984741211,16.3377838134769,16.4916239420576,16.2742665608727,16.4436167399092,1560.28845214844,7296.6212781851,98.5043411254883," "
383,"","3-Methylacetophenone",91,0,16.5183197021488,0,0,0,0,0," "
384,"","Menthol",71.0999984741211,16.3307169596357,16.551422119141,16.3025004069014,16.3871663411462,1162,2770.88199999999,93.7153091430664,"Q"
385,"","Octanoic acid",60,16.4506835937503,16.5621012369795,16.3942331949873,16.5635833740238,653.733337402344,3136.7739,97.4441528320313," "
386,"","Linalool oxide<cis->(pyanoid)",68.0999984741211,0,16.5845255533857,0,0,0,0,0," "
387,"","Benzaldehyde, 2,4-dimethyl-",133,0,16.5845255533857,0,0,0,0,0," "
388,"T","Bicyclo[3.1.1]heptan-3-one, 2,6,6-trimethyl-, (1-alpha,2-beta,5-alpha)",69,0,16.5920003255212,0,0,0,0,0,"D"
389,"","69",85.0999984741211,0,16.6784942626956,0,0,0,0,0," "
390,"T","Linalool oxide<trans->(pyranoid)",68,0,16.6881042480472,0,0,0,0,0," "
391,"","Terpinen-4-ol",71.0999984741211,0,16.6977152506514,0,0,0,0,0," "
392,"","Naphthalene-D8",136.100006103516,16.7400004069014,16.7532419840498,16.6553161621097,17.0292999267582,283606.5,912067.81690001,99.715217590332," "
393,"","70",85,0,16.827989705404,0,0,0,0,0," "
394,"","Naphthalene",128,16.8246663411462,16.8365325927738,16.7823333740238,16.8740661621097,2077,5662.68399999991,99.205436706543," "
395,"","Ethanone, 1-(4-methylphenyl)-",119,0,16.8771097819014,0,0,0,0,0," "
396,"","p-Cymen-8-ol",135.100006103516,0,16.907008870443,0,0,0,0,0," "
397,"T","Butanoic acid, 3-hexenyl ester, (Z)-",67,0,16.9475860595707,0,0,0,0,0,"D"
398,"T","3,7-Octadiene-2,6-diol, 2,6-dimethyl-",82,0,17.0116556803389,0,0,0,0,0," "
399,"","158",82,0,17.0191304524743,0,0,0,0,0," "
400,"","109",109.199996948242,0,17.0533009847009,0,0,0,0,0," "
401,"","alpha-Terpineol",59.0999984741211,0,17.1056233723962,0,0,0,0,0," "
402,"T","Cryptone",96,0,17.1077596028649,0,0,0,0,0," "
403,"","p-Creosol",138,0,17.138726806641,0,0,0,0,0," "
404,"T","Myrtenol",79,0,17.1504740397139,0,0,0,0,0," "
405,"","Decanone<2->",58.0999984741211,0,17.1547444661462,0,0,0,0,0," "
406,"","Methyl salicylate",120,17.1704325358076,17.2027974446618,17.0928161621097,17.4385660807295,56627.90234375,208894.149798396,99.5731506347656," "
407,"","1-Octanol, 3,7-dimethyl-",70.0999984741211,0,17.229644775391,0,0,0,0,0," "
408,"","110",68.9000015258789,0,17.2823059082035,0,0,0,0,0,"D"
409,"","126",97.0999984741211,0,17.334967041016,0,0,0,0,0," "
410,"","Safranal",107.099998474121,0,17.3790303548181,0,0,0,0,0," "
411,"","127",70.0999984741211,0,17.4144958496097,0,0,0,0,0,"D"
412,"","Catechol",110,0,17.4854268391931,0,0,0,0,0," "
413,"","Decanal",57.0999984741211,17.4526835123701,17.5380879720056,17.3609497070316,17.5444173177087,11477.9931640625,35880.1649834543,99.3540573120117," "
414,"T","Bicyclo[3.1.1]hept-3-en-2-one, 4,6,6-trimethyl-",107,0,17.5499104817712,0,0,0,0,0," "
415,"","197",69,0,17.5563578287764,0,0,0,0,0," "
416,"","128",83.0999984741211,0,17.6627563476566,0,0,0,0,0," "
417,"","129",87,0,17.7379862467451,0,0,0,0,0," "
418,"","Benzoic acid, 4-methyl-, methyl ester",119.099998474121,0,17.7530314127608,0,0,0,0,0," "
419,"","149",133,0,17.8099914550785,0,0,0,0,0," "
420,"","Formamide, N-phenyl-",93,0,17.8207397460941,0,0,0,0,0," "
421,"","3-Cyclohexene-1-acetaldehyde, ?,4-dimethyl-",94,0,17.862652587891,0,0,0,0,0," "
422,"","130",56.0999984741211,0,17.8766255696618,0,0,0,0,0,"D"
423,"","Ethanol, 2-phenoxy-",94,0,17.9346598307295,0,0,0,0,0,"D"
424,"","Benzofuran, 2,3-dihydro-",120,0,17.967974853516,0,0,0,0,0," "
425,"","131",88,0,17.9948445638024,0,0,0,0,0," "
426,"","Methenamine",42.0999984741211,0,18.0163370768233,0,0,0,0,0," "
427,"","Cyclocitral<beta->",137.100006103516,0,18.0206359863285,0,0,0,0,0," "
428,"","Benzothiazole",135,18.115983072917,18.0582519531254,18.0665832519535,18.1865498860681,1542.08947753906,6301.05138851305,93.4686737060547,"Q"
429,"","5-Hydroxymethylfurfural",97,0,18.1367065429691,0,0,0,0,0," "
430,"","159",108,0,18.1528279622399,0,0,0,0,0," "
431,"","Nerol",93,0,18.2237589518233,0,0,0,0,0," "
432,"","Bornylene",121.099998474121,0,18.2839436848962,0,0,0,0,0," "
433,"","143",79.0999984741211,0,18.2925415039066,0,0,0,0,0," "
434,"T","Hexenyl valerate<3Z->",82,0,18.3108113606774,0,0,0,0,0," "
435,"T","cis-3-Hexenyl isovalerate",82,0,18.3108113606774,0,0,0,0,0," "
436,"T","Benzene, 2-methoxy-4-methyl-1-(1-methylethyl)-",149,0,18.3387532552087,0,0,0,0,0," "
437,"","111",91.0999984741211,0,18.36347249349,0,0,0,0,0," "
438,"T","Carvacrol, methyl ether",149,0,18.3946390787764,0,0,0,0,0," "
439,"","Quinoline",129,0,18.4387023925785,0,0,0,0,0," "
440,"","144",95,0,18.4655700683597,0,0,0,0,0," "
441,"","174",105,0,18.5182312011722,0,0,0,0,0," "
442,"","3,4-Dimethoxytoluene",152,0,18.5289794921879,0,0,0,0,0," "
443,"","Cuminaldehyde",148.100006103516,0,18.5816406250004,0,0,0,0,0," "
444,"","2-Butanone, 3-phenyl-",105,0,18.6654683430993,0,0,0,0,0," "
445,"","Caprolactam",55,18.8639668782556,18.698785400391,18.837935384115,18.9955932617191,277.713562011719,1107.71071664195,95.2490615844727,"QM"
446,"","Carvone",82,18.67343343099,18.7030843098962,18.6522664388025,18.7369506835941,586.737182617188,1358.56886928637,95.7851104736328,"QM"
447,"T","Linalool acetate",93,0,18.7321004231775,0,0,0,0,0," "
448,"T","Isoquinoline",129,0,18.7535949707035,0,0,0,0,0," "
449,"","94",125,0,18.8771870930993,0,0,0,0,0," "
450,"","137",43,0,18.9556416829431,0,0,0,0,0," "
451,"","Benzaldehyde, 2,6-dichloro-",69.0999984741211,0,18.9997049967452,0,0,0,0,0," "
452,"","Geraniol",69.0999984741211,0,19.0040039062504,0,0,0,0,0," "
453,"","132",43.0999984741211,0,19.0126017252608,0,0,0,0,0," "
454,"","Benzene, 1,3-bis(1,1-dimethylethyl)-",175.100006103516,0,19.0222757975264,0,0,0,0,0," "
